cluster,topk_rank,ad_archive_id,probability,page_name,ad_creative_bodies
70,2,1315066343436097,1.0,Clean Energy For America,"New NJ Program Offers $1000s Back To Homeowners,New NJ Program Offers $1000s Back To Homeowners,New NJ Program Offers $1000s Back To Homeowners"
70,3,1944965516452271,1.0,Clean Energy For America,"US Signs New Law Ending Incentives For CA Homes,US Signs New Law Ending Incentives For CA Homes,US Signs New Law Ending Incentives For CA Homes,US Signs New Law Ending Incentives For CA Homes"
70,4,1298351465237905,1.0,Clean Energy For America,"US Offers $1000s Back To NJ Homeowners In These Zip Codes,US Offers $1000s Back To NJ Homeowners In These Zip Codes,US Offers $1000s Back To NJ Homeowners In These Zip Codes,US Offers $1000s Back To NJ Homeowners In These Zip Codes"
70,5,1258208395911175,1.0,Clean Energy For America,US Offers $1000s Back To CA Homeowners In These Zip Codes
71,1,567657095623716,1.0,Nicholas County Solar Project,"Nicholas County Solar is ready to harness the beautiful Mountain State sun and bring: 

☀️ Quiet renewable energy generator without emissions 

☀️ A boost to local business & the creation of new jobs during construction 

☀️ An abundant, sustainable power resource to help stabilize electricity costs"
71,2,1330262388315447,1.0,Nicholas County Solar Project,Are you a solar supporter? Want to stay updated with all things Nicholas County Solar Project? Make sure to give our page a like!
71,3,577758138114747,1.0,LiveGreenHoward,"Make the Solar Switch and save! Howard County is partnering with nonprofit Solar United Neighbors to help residents go solar. 

Join us at the East Columbia Library on Nov. 7 at 6pm. Register to attend at https://www.mobilize.us/solarunitedneighbors/event/730279/"
71,4,1661929544621024,1.0,Huckleberry Line Solar Project,"Huckleberry Line Solar Project is a proposed 301 MW solar project in Miami County, Indiana. Our team is excited to be working in partnership with county officials and landowners to bring Miami County residents the opportunity to host a clean, environmentally compatible renewable energy generation installation. Learn more about the project on our website:"
71,5,797478769448590,1.0,Earthrise Energy,See what the Tilton Solar Project will do for Vermilion County.
72,1,1168108201615499,1.0,Action for the Climate Emergency,Help Californians with recovery & rebuilding after disasters by clicking now to support these laws!
72,2,1021552486675423,1.0,Moms Clean Air Force,"🔥Our hearts are breaking 💔 for all the loss resulting from the devastating Los Angeles Fires. Our co founder Dominique Browning posts about what this means.

#lafires #wildfires #momsactnow"
72,3,592578346828724,1.0,South Florida Wildlands Association,"For those reading conflicting statements about the fires raging in the Los Angeles area - the current environmental crisis that has risen to the top of the news - the cause of the fires and the response to them can be confusing to say the least. What is clear is that all Southern California is currently in moderate to severe drought (meaning plenty of dry brush and vegetation to act as fuel) and that powerful Santa Ana winds that blow from inland to the coast are fanning the flames. It's also clear that people are the cause of most fires in the area - and people have certainly moved into the more natural, hilly parts of Los Angeles County in recent years where these fires are burning. Condolences to those who have lost loved ones and homes.

That said, there is another narrative out there that's putting the blame in a different direction. Those claims - e.g., that the Los Angeles area fires are being caused by water distribution policies in northern California designed to protect smelt and there’s not enough water to fight fires or there are no FEMA funds available - are being examined by numerous fact-checkers and found to be questionable at best. As one wrote, ""Regardless, this wildfire was caused by a combination of a drought, extremely high winds and long-ago decisions by planners and developers about how far into the hills to build...""

These environmental crises – from Southern California to South Florida - are going to be with us for a long time to come. We've always had them, but we live in a different, hotter world now (sometimes wetter, sometimes drier, almost always warmer than it was in the past). It's going to take knowledge and information to tackle these problems as best as we can.

Summary of the political firestorm taking place around the LA fires below including where the political narrative is contradicted by facts. Also - these posts (such as our recent post on offshore drilling) are not meant to promote or disparage politicians or parties. They are intended to encourage discussion and debate on environmental science and policy - what this environmental organization does.  There are real questions that should be answered about things like a longer and more intense fire season and more powerful Atlantic hurricanes.  Please try to keep comments to the policy aspects of this story (actual causes and recommended responses) as opposed to partisan politics. There is no election coming up so no point whatsoever in campaign-like statements. The question as to who would govern was decided back in early November. But there are certainly environmental problems out there that are going to be with us for a long time that will need to be resolved.

https://www.cnn.com/2025/01/09/politics/fact-check-trump-california-wildfires-fema/index.html"
72,4,804604885842220,1.0,Sustainable Wildfire Fund,"Wildfires are becoming more frequent and destructive, putting families and communities at greater risk. Senate Bill 254 takes action on these urgent challenges and addresses affordability. Legislators must vote YES on SB 254 to strengthen the Wildfire Fund."
